,WT1,WT2,ALE1,ALE3,ALE4,ALE5,ALE6,ALE7,ALE8,ALE9,ALE10
b0974,12099.3,13417.3,1.21691,1.53139,0.393577,0.369341,1.03435,2.98013,2.33608,0.8633709999999999,0.649225
b0975,35087.9,42969.5,5.32816,7.531219999999999,4.71729,4.37384,3.46751,8.38135,7.64533,5.1047199999999995,6.80355
b0976,50063.3,7708.13,2.8654,4.90545,1.08863,4.80609,2.22116,0.0,0.0,4.091559999999999,2.89684
b0977,18902.6,39486.8,2.2829,3.2473099999999997,2.1007599999999997,1.42045,0.392419,1.0945,3.38199,2.65928,1.62837
b0978,132162.0,182954.0,3.70971,3.3146699999999996,3.16255,3.31434,3.0762099999999997,1.97576,5.4057900000000005,3.4537199999999997,3.18444
b0979,112509.0,120317.0,3.653,6.2115599999999995,2.28976,2.98135,2.16703,3.6635400000000002,4.5921,3.64753,4.04471
b0980,161026.0,170908.0,6.37259,13.94,9.1895,7.7850399999999995,4.24742,3.68833,16.7414,13.0231,8.39523
b0981,99179.5,92650.8,11.1839,11.7341,12.0253,8.234869999999999,10.853,10.1541,16.0302,12.7694,11.9306
b0982,82629.6,44906.8,10.8908,7.116860000000001,7.7107600000000005,2.31367,2.3058,0.0,14.3994,5.981269999999999,9.68644
b0983,46873.0,58099.9,6.06948,3.09584,5.60187,6.7359800000000005,4.85964,6.57101,4.89313,5.49241,4.64533
b0984,16830.7,18007.3,2.91793,1.7360400000000002,1.21599,2.24801,1.70471,2.3996299999999997,2.19027,1.8342599999999998,1.38917
b0985,25374.9,31310.8,3.40355,0.35541500000000004,2.54866,1.71305,3.1049900000000004,2.72415,1.8983900000000002,0.801161,1.50716
b0986,34282.3,22745.5,1.93012,0.874767,1.81122,0.845201,1.19373,0.0,0.6666569999999999,0.4936,1.66795
b0987,59551.7,12512.6,9.63305,3.5829699999999995,0.0,1.7835599999999998,10.7634,0.0,0.0,2.73545,3.76384
b0988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0989,28909.9,0.0,2.64624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0990,28909.9,29062.0,5.29248,11.7441,0.0,6.12754,6.845,0.0,0.0,4.57526,24.7797
b0991,0.0,70509.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0992,19762.7,8038.69,1.59209,8.880939999999999,1.56542,1.49253,1.45624,3.9590400000000003,12.9017,10.9042,10.7471
b0993,25181.8,42604.9,5.68685,8.1417,4.2899,3.3475800000000002,4.61994,4.28759,12.3615,6.00545,7.150360000000001
b0994,28365.3,29594.0,4.5698,11.7058,4.01489,3.3736099999999998,2.61612,1.6804400000000002,17.0023,9.56891,10.4365
b0995,115144.0,120711.0,27.5414,37.4834,29.2485,27.4153,14.9564,13.9134,38.213,37.8229,28.9348
b0996,6475.26,3626.15,0.521741,0.797479,0.800975,0.191341,0.781409,0.0,1.21993,1.71853,1.01607
b0997,16369.1,18456.2,2.4753,5.11608,2.3688,1.81549,1.68953,2.19493,4.74205,3.8586099999999997,3.0874900000000003
b0998,37891.9,29256.5,3.3511900000000003,8.764569999999999,5.0732099999999996,3.2977800000000004,2.34728,2.01368,8.899339999999999,6.96582,6.18661
b0999,917096.0,788293.0,38.5322,69.8678,54.4986,46.3725,29.215,16.9046,99.3786,52.6574,63.2325
b1000,1326480.0,1086410.0,49.4903,106.649,67.1308,54.3862,41.3329,45.2965,194.865,95.3853,115.101
b1001,22401.2,15067.1,0.12034600000000001,0.733939,0.367846,0.352034,0.956145,0.641502,0.28075,0.481238,0.545567
b1002,281672.0,302128.0,20.5013,25.128,16.7975,35.357,12.6153,25.414,35.7412,26.642,15.4169
b1003,5270900.0,4227390.0,73.7304,450.034,129.528,111.291,98.294,0.0,738.982,191.263,366.809
b1004,2835270.0,3029940.0,71.7911,289.468,76.7137,90.2012,36.8541,56.9379,406.483,147.404,294.219
b1006,29409.1,26705.7,3.16018,4.63739,4.12591,3.95304,2.4561599999999997,3.58152,7.359789999999999,4.69693,4.8156300000000005
b1007,15070.0,16480.0,2.4203,4.63096,1.41004,1.2862,2.82476,9.14217,3.0157,4.2455,4.19614
b1008,7741.41,25601.8,1.5559100000000001,1.49461,2.07934,2.41089,0.34382199999999996,2.0743099999999997,1.89668,1.31314,0.632929
b1009,5154.3,8600.71,2.0745400000000003,2.26335,0.329878,1.86842,1.51207,3.6518900000000003,0.9873639999999999,2.30686,1.50871
b1010,0.0,8115.78,1.81454,3.13024,1.16667,0.0,3.1846400000000004,0.0,4.74401,2.77113,3.0796099999999997
b1011,9336.03,6897.78,1.0015100000000001,1.18369,0.0,0.380768,0.267079,0.0,0.9026700000000001,1.1866,0.5017590000000001
b1012,9951.64,11142.7,1.2027299999999999,0.204426,0.20545300000000002,0.588666,1.2029299999999998,0.722436,0.9380780000000001,0.38309899999999997,0.347263
b1013,72919.0,111317.0,13.1255,34.5851,23.4288,18.4248,18.7784,44.6767,28.3821,26.6899,33.0643
b1014,129883.0,166980.0,13.6831,29.4259,40.8368,15.4385,16.827,6.0663,27.8028,21.909000000000002,27.7436
b1015,342941.0,423320.0,46.5934,55.3849,49.2131,74.0817,59.9095,34.5823,23.8047,53.4586,59.148999999999994
b1016,365434.0,2358630.0,0.0,593.268,980.914,0.0,0.0,0.0,0.0,0.0,0.0
b1018,1193320.0,1221960.0,34.1421,118.12200000000001,248.50099999999998,171.801,50.0711,107.38799999999999,49.7238,60.6541,108.225
b1019,667287.0,696941.0,24.2162,32.2021,121.098,73.926,25.5599,42.9538,12.1802,33.9584,37.7318
b1020,867441.0,927564.0,16.2274,15.9282,24.8635,54.5109,26.9386,2.40312,10.9776,6.22415,10.478
b1021,20126.3,58014.8,0.53776,1.8253599999999999,3.01247,2.6783,1.36069,0.0,2.07571,1.0372,1.9258
b1022,37910.0,20474.6,0.792097,0.344428,0.172382,1.48637,0.335853,0.0,0.658874,0.19354200000000002,0.365793
b1023,36837.6,31601.2,0.28289200000000003,1.0650600000000001,0.528709,1.52924,0.342172,0.716592,0.652623,0.558006,1.1771200000000002
b1024,40281.2,36486.2,1.10218,0.696693,0.690037,1.4163700000000001,0.278831,0.870607,1.9349900000000002,0.781933,1.51807
b1025,163802.0,113337.0,1.10014,1.8402900000000002,1.6736,2.40625,1.41259,1.16024,6.65723,0.814682,2.1322200000000002
b1026,0.0434352,0.24826399999999998,0.00035164,4.25233e-05,4.32975e-05,0.00020241900000000001,3.40626e-05,2.9577600000000003e-05,3.64331e-05,2.1709000000000002e-05,3.87123e-05
b1027,314450.0,292517.0,7.908530000000001,83.1024,30.1773,48.6405,27.0509,169.533,97.9262,71.5649,73.742
b1029,7954.17,13328.0,0.320334,0.0,0.24921100000000002,0.0,0.162498,0.0,0.37704,0.185015,0.418822
b1033,1037530.0,1103730.0,88.1519,190.21900000000002,146.564,119.229,103.81,137.847,231.87900000000002,205.8,206.301
b1034,1257440.0,1240170.0,136.69,174.55200000000002,163.76,166.549,136.882,200.105,205.697,193.493,169.638
b1035,995253.0,1126950.0,312.78700000000003,160.882,217.995,214.993,177.132,247.574,140.789,155.808,120.855
b1036,441135.0,448994.0,91.6094,84.8872,69.8673,99.4286,71.4404,74.2143,47.7303,77.7213,109.93799999999999
b1037,575412.0,586161.0,4.73109,5.5158,4.9914,6.19465,2.85721,1.14305,9.8279,4.48641,5.5903
b1038,1245780.0,989036.0,1.5936299999999999,0.9001,2.96627,0.8801969999999999,7.36383,0.0,2.04723,2.38638,2.2793099999999997
b1039,1310510.0,825027.0,1.78974,0.0,2.29236,3.0221299999999998,1.56297,0.0,2.33505,0.0,1.2993700000000001
b1040,1648610.0,1157050.0,1.90599,4.74682,4.46408,7.92065,3.5294199999999996,3.4544300000000003,9.20909,4.86949,7.314310000000001
b1041,0.0,0.0,0.0,0.0,0.0,0.7435109999999999,0.5532600000000001,0.0,0.0,0.0,0.64462
b1042,68576.0,118171.0,4.58568,10.6803,6.58891,8.17862,6.08586,7.498889999999999,12.7372,8.07537,10.3139
b1043,40074.4,0.0,0.0,1.4521899999999999,0.0,0.0,0.0,0.0,0.0,0.5531020000000001,1.83297
b1044,57177.7,144470.0,53.5421,6.8165,4.10931,137.215,5.77946,30.5604,2.58859,1.30036,13.6092
b1045,295761.0,300059.0,27.7235,22.7701,16.0156,31.1512,12.284,51.2291,21.7565,26.1962,30.6342
b1046,97214.1,122226.0,9.82049,3.4904,6.9758,9.73381,5.7617199999999995,9.31178,7.04263,6.59581,5.59481
b1047,192285.0,128825.0,15.6253,1.62,7.12137,11.0787,21.5737,8.579039999999999,1.70366,3.5670900000000003,1.89199
b1048,1881480.0,1773460.0,170.81400000000002,114.475,202.49200000000002,174.07,212.321,193.53400000000002,119.17299999999999,178.037,152.28
b1049,998410.0,1050250.0,150.634,55.8532,123.01,104.32700000000001,131.056,142.036,44.5057,114.887,80.6936
b1050,167711.0,97181.5,21.0658,13.501,20.4517,18.5484,44.2323,0.0,6.87425,20.865,11.3446
b1051,1174780.0,1387970.0,34.5769,37.8715,36.4278,37.2149,12.046,6.88275,63.3007,37.2184,31.9226
b1053,21502.7,25818.5,3.5891900000000003,9.06523,4.54649,3.8052,4.18666,3.3105300000000004,10.5467,6.08603,7.2195100000000005
b1054,270489.0,289709.0,80.6831,158.089,65.2206,77.6946,56.2982,110.287,98.1529,99.1239,144.134
b1055,673245.0,713774.0,163.148,26.8458,82.78200000000001,144.222,123.37799999999999,198.54,11.8277,31.988000000000003,32.5528
b1056,967528.0,875396.0,75.5136,50.2669,47.7062,150.546,38.0517,96.0886,24.4564,40.2088,81.4009
b1057,131400.0,149133.0,15.842,3.18606,3.3385300000000004,17.4893,5.5309,2.25521,4.0412300000000005,3.6008699999999996,7.418410000000001
b1058,248534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b1059,1262850.0,1304300.0,125.319,94.5815,111.912,159.108,100.749,116.79299999999999,82.1775,110.23700000000001,110.631
b1060,342053.0,166635.0,37.7633,106.515,49.8453,64.7959,33.0085,0.0,95.25399999999999,91.1132,209.313
b1061,1849450.0,1128090.0,208.968,312.10200000000003,231.58900000000003,300.437,551.587,0.0,144.05200000000002,290.058,253.172
b1062,3754180.0,3932670.0,520.099,145.265,315.301,340.026,806.988,456.01,81.6288,274.052,181.623
b1063,517042.0,545850.0,33.512,111.219,65.7005,51.7895,51.4468,53.0242,116.677,87.26899999999999,97.3595
b1064,1546590.0,1736850.0,72.0612,155.094,158.253,113.744,115.541,55.7377,198.327,169.791,124.809
b1065,93755.0,57776.3,7.17695,15.9557,2.7007,6.8249699999999995,2.75914,14.1775,9.55834,9.436910000000001,12.5739
b1066,1060300.0,822196.0,72.2935,225.179,82.4498,111.196,60.8529,124.891,185.687,148.255,202.91400000000002
b1067,480330.0,636719.0,80.0071,154.225,66.5384,75.1297,45.0315,71.4139,139.392,100.82799999999999,134.013
b1068,293117.0,278951.0,52.938,60.3443,26.0847,41.2635,19.8668,40.181,78.279,39.9468,57.0274
b1069,209054.0,181483.0,49.406000000000006,15.6696,32.4218,31.8386,45.1486,29.851,11.3287,11.7352,15.1664
b1070,1139760.0,731026.0,88.712,164.718,275.863,183.081,62.9273,207.955,513.173,100.569,351.014
b1071,1038080.0,827869.0,184.56900000000002,286.975,480.211,234.90599999999998,65.0033,147.08100000000002,779.275,124.134,705.492
b1072,235913.0,227972.0,174.262,85.4533,80.4343,277.013,35.1205,72.4501,259.584,43.5935,178.377
b1073,1325300.0,1397550.0,1177.69,490.55400000000003,885.927,2006.85,260.41200000000003,918.8689999999999,1536.11,308.184,1236.15
b1074,787382.0,1045140.0,557.295,202.896,381.278,880.424,98.6976,127.115,571.109,123.10799999999999,441.26300000000003
b1075,1237670.0,1385540.0,685.0980000000001,217.65,487.589,1063.76,158.937,352.918,851.455,148.44899999999998,612.759
b1076,1259440.0,1673760.0,626.535,108.23,438.671,1115.42,175.08,293.001,465.85900000000004,114.179,314.83799999999997
b1077,577396.0,570489.0,560.989,36.0123,264.135,628.808,98.5782,101.506,109.65899999999999,42.8178,98.4532
b1078,864926.0,938057.0,583.222,44.0043,275.501,782.6519999999999,113.569,174.158,111.199,55.4634,142.952
b1079,283041.0,296707.0,177.232,8.57541,86.6315,187.305,33.2157,33.508,23.4846,14.9451,37.6744
b1080,243252.0,238900.0,135.631,8.858939999999999,67.4169,142.116,29.4463,19.2051,21.479,9.71991,21.745
b1081,164178.0,131562.0,117.47399999999999,3.66333,58.0091,134.842,27.8302,15.2455,16.9957,10.8959,12.5501
b1082,413833.0,388497.0,82.4281,79.188,227.71400000000003,108.132,31.7188,160.66899999999998,273.033,35.9286,243.268
b1083,793777.0,576131.0,99.6496,143.42,426.981,165.84099999999998,57.4493,211.43400000000003,447.05699999999996,69.2532,374.329
b1084,2177600.0,2344370.0,440.76800000000003,158.216,358.91900000000004,329.26199999999994,358.306,373.876,156.946,330.99199999999996,205.487
b1085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.20445,0.0,0.6673
b1086,384609.0,362832.0,128.046,19.6694,48.0592,96.0093,91.8649,17.6155,12.4938,18.6847,18.8667
b1087,1386240.0,1263590.0,109.23,192.794,130.545,128.34,93.3776,124.891,226.908,172.646,191.987
b1088,12218200.0,13509300.0,3132.25,1388.39,1756.09,1912.12,2252.35,1619.12,1131.08,1437.78,1515.06
b1089,25518000.0,29558100.0,8341.8,6652.0,5327.08,5747.22,5899.01,0.0,6387.86,5892.09,7365.26
b1090,969805.0,994035.0,157.707,74.1893,100.76700000000001,126.45,150.093,96.1783,51.2735,73.1695,85.0434
b1091,1351290.0,1827890.0,431.98199999999997,204.96,221.43599999999998,281.92900000000003,286.907,341.475,195.19400000000002,197.618,225.362
b1092,3017000.0,3323680.0,894.555,497.92199999999997,532.871,573.143,558.669,425.208,447.93,513.21,593.578
b1093,7098210.0,7898650.0,2029.27,1573.28,1510.86,1519.04,1564.41,1772.6,1503.96,1584.3,1714.54
b1094,75812900.0,66983800.0,13914.6,23403.4,26817.0,21138.3,21373.8,0.0,22086.3,17111.6,18725.8
b1095,3308880.0,3963310.0,1771.78,1027.83,1057.31,1059.46,1257.04,1389.3,892.677,958.345,1006.61
b1096,213424.0,209209.0,28.6346,52.5597,30.2056,19.0183,29.1293,17.9416,32.5889,29.4229,39.8631
b1097,239949.0,263943.0,35.4352,53.0612,45.2102,28.0939,56.1328,28.8022,50.6575,41.5633,47.7576
b1098,483020.0,343310.0,80.4713,99.0834,103.985,56.1689,102.51799999999999,99.2164,127.86,81.1758,83.7781
b1099,276267.0,373922.0,80.3923,38.8201,71.3307,48.1897,60.4622,35.6101,41.6531,44.2174,29.6849
b1100,647378.0,524234.0,134.657,31.8466,102.46700000000001,75.4299,127.258,53.8793,35.9714,49.0555,39.1478
b1101,5967360.0,6715260.0,1728.64,1786.95,1611.72,1785.99,1909.62,1760.93,2148.52,2328.64,1649.23
b1102,126833.0,158255.0,2.45985,15.8666,22.0096,17.5128,1.8109,5.21598,7.233169999999999,6.62893,8.193610000000001
b1103,3137410.0,3387880.0,297.78,401.241,377.52099999999996,332.87800000000004,246.575,297.126,535.339,491.73,376.43300000000005
b1104,3150610.0,3320940.0,164.708,215.795,218.165,188.297,173.75400000000002,60.187,253.158,298.57599999999996,198.54
b1105,2042480.0,2078940.0,226.985,243.525,258.593,195.74,162.345,162.998,236.59099999999998,263.07599999999996,187.708
b1106,369869.0,290145.0,35.3719,27.0453,33.2485,22.4465,23.206999999999997,18.5982,28.4839,33.0284,25.4531
b1107,385226.0,462419.0,66.4945,98.6867,86.2883,61.3993,52.9846,80.1475,88.9126,81.2367,87.9854
b1108,1359800.0,1335260.0,127.88600000000001,761.693,254.37099999999998,195.675,138.726,449.561,910.145,491.32099999999997,719.028
b1109,409012.0,534092.0,145.44799999999998,201.468,186.63400000000001,79.4443,179.331,305.538,282.388,236.81799999999998,230.732
b1110,39672.3,67775.8,17.7096,14.3369,3.6253900000000003,25.0276,8.42954,22.4986,34.0223,11.8905,12.6196
b1111,277889.0,287660.0,53.4668,153.757,134.722,74.7398,42.1214,89.1099,121.95200000000001,112.319,138.475
b1112,717488.0,558727.0,26.3337,105.50299999999999,35.67,35.6049,85.8194,0.0,69.3432,52.846000000000004,58.9961
b1113,188501.0,128118.0,25.0831,36.3848,31.136999999999997,28.3704,21.6544,20.3056,88.4738,15.4612,25.8126
b1114,584590.0,619808.0,94.19200000000001,72.9823,128.719,99.0095,94.7681,80.7834,84.4597,90.7063,96.0804
b1115,5389.83,8038.69,0.8684129999999999,0.888094,0.670895,0.426437,0.0,0.791809,0.509278,1.2485700000000002,1.13127
b1116,501254.0,473278.0,85.4796,59.3555,82.7435,67.7522,74.3062,38.8635,69.736,66.8744,65.0013
b1117,620998.0,664737.0,103.868,44.9441,119.56299999999999,86.7283,87.48100000000001,78.6199,67.6691,86.5072,55.0235
b1118,472670.0,514567.0,85.1837,50.1113,67.3645,68.9069,53.6973,50.0183,50.9732,55.6337,61.1751
b1119,622032.0,725623.0,88.8946,90.275,87.6416,68.9832,65.1719,85.916,111.895,99.7731,100.469
b1120,689139.0,705285.0,93.9685,88.3325,104.412,99.6341,85.2686,113.051,124.943,103.807,93.3702
b1121,39409.8,35060.2,1.48038,0.32995399999999997,0.673828,1.27135,1.1035,1.24675,0.251868,0.24782300000000002,0.139954
b1122,44769.4,85338.1,2.24559,0.0,2.40865,2.9044,2.69392,0.0,1.69725,1.12683,0.944839
b1123,2359560.0,2464390.0,378.36199999999997,257.306,378.592,401.869,341.273,370.713,337.726,251.2,298.361
b1124,348667.0,483304.0,87.1309,28.0886,51.6706,63.232,58.5123,38.1872,14.2118,38.5121,43.7788
b1125,247098.0,269584.0,83.3512,19.1812,70.2614,61.6526,52.9819,63.5728,7.3232,24.3905,33.7314
b1126,713679.0,815899.0,216.06799999999998,33.1283,153.414,149.664,158.6,108.441,39.7454,39.2692,56.3622
b1127,439270.0,445800.0,38.3672,558.078,66.8713,57.4403,24.5042,108.585,696.368,253.42,403.89099999999996
b1128,1200870.0,1248680.0,230.333,370.98900000000003,238.949,205.858,190.485,254.37400000000002,333.273,292.63599999999997,308.472
b1129,590767.0,564566.0,47.8206,37.8193,46.9811,38.9021,38.6493,29.1204,50.4804,45.3695,45.5289
b1130,1877620.0,1938930.0,98.8702,249.392,145.05200000000002,130.944,109.46,164.78799999999998,283.786,208.017,282.327
b1131,2921620.0,3249640.0,884.595,329.17400000000004,674.5089999999999,608.055,913.742,1057.84,288.903,482.163,407.93199999999996
b1132,1645720.0,1888210.0,420.116,77.5052,258.593,259.569,314.468,212.607,92.2871,145.785,114.565
b1133,1585840.0,1532260.0,299.512,83.6432,277.67400000000004,244.209,288.47700000000003,285.651,96.8419,97.0304,101.014
b1134,263020.0,335257.0,42.217,51.4288,37.7355,29.044,32.327,39.8432,34.5108,35.7767,47.242
b1135,470979.0,256798.0,44.1067,31.2922,50.0902,21.5317,51.3932,34.2575,33.3258,41.4361,41.5972
b1136,30605200.0,33518600.0,1960.8,2118.28,2469.19,3483.59,2759.88,2642.11,2759.57,2306.68,2105.38
b1137,59081.6,69032.3,3.1684,1.2526700000000002,5.60531,12.0966,7.38024,1.6578,3.81978,3.7686300000000004,1.59265
b1138,139926.0,40473.8,1.4685,2.69595,2.77231,5.57357,5.98559,1.50091,1.46872,2.60568,0.8163600000000001
b1139,363674.0,157700.0,4.3384599999999995,3.3580300000000003,8.23385,8.61368,9.27357,5.14471,3.63416,9.13567,5.93768
b1140,52547.0,39846.4,2.86794,4.39039,2.94333,4.21473,2.1889,2.9624200000000003,4.31685,3.91822,4.08398
b1141,39350.1,100722.0,8.35872,13.7188,0.0,6.986910000000001,10.4732,0.0,5.23825,9.22913,8.63087
b1142,57177.7,36117.6,11.0777,1.70412,4.10931,6.77606,1.44486,0.0,2.58859,3.90107,4.29765
b1143,3251460.0,1707690.0,28.2355,148.72,142.613,95.689,91.2164,109.12100000000001,153.102,164.62099999999998,126.345
b1144,46674.0,24543.2,8.48527,3.49361,4.23129,3.4754699999999996,1.49,0.0,10.6164,3.99979,3.67052
b1145,783313.0,531880.0,72.0905,141.312,130.139,107.166,103.985,126.26299999999999,169.25900000000001,145.852,119.43799999999999
b1146,0.0,0.0,6.53857,0.0,0.0,7.927630000000001,0.0,0.0,0.0,0.0,0.0
b1147,12225.8,8972.09,1.6378,2.1067,2.20628,1.5304,1.4616799999999999,4.46181,0.40084899999999996,1.78562,0.22297399999999998
b1148,19344.3,0.0,2.3298799999999997,2.78508,0.0,0.0,1.1267,0.0,0.0,2.12056,1.17212
b1149,20321.1,13681.5,1.6378,1.16205,2.32456,1.59172,0.9701700000000001,0.5752659999999999,1.52445,1.55456,1.6221
b1150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b1151,16120.1,23447.6,1.29401,2.13768,1.52871,2.77432,0.0,3.39066,1.62314,2.4226900000000002,1.2047
b1152,3302.39,10965.0,1.3282200000000002,2.52167,0.0,0.81176,0.8575510000000001,1.67123,1.60188,0.6322260000000001,0.712439
b1153,0.0,0.0,1.89415,0.0,1.05705,1.9593900000000002,0.0,0.0,0.770486,1.14335,1.07135
b1154,14162.6,15648.6,0.284742,1.81095,0.0,0.0,0.6195930000000001,0.0,1.03485,0.34070100000000003,0.7672220000000001
b1155,46961.3,7251.85,0.0,2.7380400000000003,0.0,3.5710599999999997,0.680346,0.0,1.38381,1.38293,2.3109599999999997
b1156,26339.5,29057.9,2.11777,4.34945,1.50985,1.8701299999999998,0.33258499999999996,5.98272,2.20828,1.09156,3.2749099999999998
b1157,0.0,0.0,0.0,0.0,1.8301599999999998,0.0,0.0,0.0,0.0,0.0,0.489695
b1158,8470.24,0.0,0.340356,2.74542,0.576707,0.532161,0.0,2.35785,0.417771,0.413832,0.0
b1159,274239.0,106327.0,3.7454400000000003,4.9029300000000005,3.74355,5.60468,5.9185,3.42915,7.25393,6.6721,2.60014
b1160,10583.7,0.0,0.0,0.0,1.8395,3.0752900000000003,3.8581300000000005,0.0,1.1770399999999999,0.0,0.652335
b1161,132392.0,22557.0,2.7920599999999998,8.573080000000001,4.213019999999999,3.73061,7.152,5.296469999999999,3.61004,5.77632,5.22443
b1162,810611.0,661946.0,47.526,48.6099,54.7347,69.0744,40.3557,69.02199999999999,65.5279,60.0144,68.1879
b1163,456515.0,342177.0,8.16066,1.5333299999999999,2.30784,21.1493,2.00048,6.7291300000000005,1.17292,1.14916,4.47737
b1164,346178.0,176389.0,9.33487,7.81155,11.3752,15.9987,65.8163,0.0,5.96605,7.5229,6.55607
b1165,183803.0,142951.0,2.52345,4.922540000000001,6.39224,7.4284300000000005,11.4639,0.0,1.8763599999999998,4.7127,4.13055
b1166,96775.2,16681.3,5.34265,0.0,3.4705699999999995,5.30894,0.0,0.0,2.00779,2.01743,4.41662
b1167,57265.7,39147.3,0.0,0.0,4.58271,3.34787,3.31483,0.0,0.0,1.26485,1.38068
b1168,14380.2,4038.54,0.289792,0.732033,0.146079,0.140301,0.663171,0.0,0.224144,0.328944,0.311055
b1171,295818.0,237659.0,194.368,22.2574,17.4665,471.57599999999996,12.1777,151.239,28.1398,12.4363,44.9435
b1172,44812.9,124081.0,137.488,7.14877,6.14471,198.755,11.004000000000001,30.0932,5.44832,1.82447,16.9979
b1173,0.0,29062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b1174,6080710.0,5621580.0,353.95099999999996,439.585,246.41,637.073,254.636,36.2202,415.61199999999997,391.381,557.5980000000001
